customer_id,archetype_true,order_date,order_value
451,low_value,2025-09-04,41.64
451,low_value,2025-06-02,10.0
452,low_value,2025-11-23,44.59
452,low_value,2025-10-21,24.21
453,loyal,2026-08-30,122.75
453,loyal,2026-08-06,54.88
453,loyal,2026-07-30,94.14
453,loyal,2026-04-14,130.89
453,loyal,2026-04-09,91.19
453,loyal,2026-01-12,158.6
453,loyal,2025-11-25,108.1
453,loyal,2025-10-04,112.56
453,loyal,2025-09-08,143.74
453,loyal,2025-08-22,104.51
453,loyal,2025-08-20,115.29
453,loyal,2025-08-09,136.97
453,loyal,2025-06-25,65.83
453,loyal,2025-06-11,101.44
454,loyal,2026-07-10,104.2
454,loyal,2026-04-22,122.01
454,loyal,2026-04-05,132.36
454,loyal,2026-03-30,85.58
454,loyal,2026-02-24,88.79
454,loyal,2026-02-12,115.69
454,loyal,2025-10-20,137.12
454,loyal,2025-07-10,75.02
454,loyal,2025-06-28,104.06
454,loyal,2025-03-21,102.67
455,loyal,2026-07-20,125.48
455,loyal,2026-06-28,119.62
455,loyal,2026-06-05,127.99
455,loyal,2026-06-03,126.53
455,loyal,2026-03-30,172.63
455,loyal,2026-03-01,87.56
455,loyal,2025-10-13,61.42
455,loyal,2025-06-01,78.48
455,loyal,2025-06-01,88.89
455,loyal,2025-04-23,80.77
455,loyal,2025-03-28,112.81
456,low_value,2025-07-23,12.35
456,low_value,2025-03-17,66.06
457,new,2026-07-11,38.81
457,new,2026-05-08,49.76
457,new,2026-03-06,79.81
457,new,2025-11-01,78.59
457,new,2025-07-16,49.99
457,new,2025-05-29,14.73
458,low_value,2026-06-03,47.72
458,low_value,2026-04-18,52.18
458,low_value,2025-12-29,10.0
458,low_value,2025-11-17,22.55
458,low_value,2025-08-09,10.0
459,new,2026-08-20,66.71
459,new,2026-05-11,75.18
459,new,2026-04-28,57.42
459,new,2026-04-19,89.43
459,new,2026-02-06,71.97
459,new,2026-01-28,96.56
459,new,2025-12-18,61.07
459,new,2025-11-19,146.13
459,new,2025-08-08,55.89
460,new,2026-07-18,43.05
460,new,2025-12-07,66.24
460,new,2025-10-29,51.91
460,new,2025-10-19,48.25
460,new,2025-08-28,52.13
460,new,2025-06-01,90.6
461,loyal,2026-06-12,60.84
461,loyal,2026-05-08,69.77
461,loyal,2026-03-05,92.25
461,loyal,2026-01-02,130.49
461,loyal,2025-11-11,146.99
461,loyal,2025-11-07,151.42
461,loyal,2025-09-05,125.89
461,loyal,2025-08-29,107.51
461,loyal,2025-08-26,133.84
461,loyal,2025-08-10,75.66
461,loyal,2025-07-04,54.66
461,loyal,2025-06-11,123.1
461,loyal,2025-05-27,79.83
461,loyal,2025-05-04,108.04
462,low_value,2025-07-31,61.64
463,at_risk,2026-01-26,121.86
463,at_risk,2025-09-15,102.52
463,at_risk,2025-08-18,131.2
463,at_risk,2025-07-15,139.51
463,at_risk,2025-05-07,104.91
463,at_risk,2025-04-06,90.99
464,new,2026-06-25,64.67
464,new,2025-11-30,70.98
464,new,2025-09-11,61.41
464,new,2025-08-29,68.32
464,new,2025-07-02,68.51
464,new,2025-03-11,58.82
465,low_value,2026-04-05,15.91
465,low_value,2025-07-18,35.0
465,low_value,2025-03-25,42.95
466,new,2026-05-04,81.24
466,new,2026-03-15,50.84
466,new,2025-11-26,83.19
466,new,2025-09-19,91.77
466,new,2025-09-19,55.3
466,new,2025-07-13,68.63
467,low_value,2025-08-03,28.96
467,low_value,2025-05-23,40.07
467,low_value,2025-04-19,77.82
468,loyal,2026-05-27,110.61
468,loyal,2026-01-28,54.88
468,loyal,2026-01-21,123.81
468,loyal,2025-11-19,114.84
468,loyal,2025-11-01,169.21
468,loyal,2025-07-06,110.22
468,loyal,2025-05-31,81.72
468,loyal,2025-04-26,108.48
469,new,2026-07-08,95.32
469,new,2026-03-22,76.67
469,new,2026-01-17,49.64
469,new,2025-06-04,74.88
469,new,2025-05-02,100.18
470,at_risk,2026-06-18,92.22
470,at_risk,2026-03-25,47.0
470,at_risk,2026-03-03,118.51
470,at_risk,2025-09-08,69.64
470,at_risk,2025-03-14,82.5
471,new,2026-05-09,34.28
471,new,2025-11-13,80.71
471,new,2025-09-23,63.27
471,new,2025-07-04,83.27
471,new,2025-06-28,81.04
471,new,2025-05-28,54.79
472,loyal,2026-07-01,151.17
472,loyal,2026-05-06,163.5
472,loyal,2026-02-07,87.84
472,loyal,2025-12-07,22.37
472,loyal,2025-11-26,141.34
472,loyal,2025-09-03,99.74
472,loyal,2025-08-11,84.01
472,loyal,2025-04-21,92.34
473,loyal,2026-07-02,102.15
473,loyal,2026-05-28,115.26
473,loyal,2026-05-16,127.52
473,loyal,2026-05-10,98.48
473,loyal,2026-03-31,75.95
473,loyal,2026-02-09,85.81
473,loyal,2026-02-07,102.77
473,loyal,2026-01-13,129.87
473,loyal,2025-11-17,147.77
473,loyal,2025-08-13,69.32
473,loyal,2025-08-02,92.08
473,loyal,2025-06-08,99.26
473,loyal,2025-04-09,133.84
473,loyal,2025-03-29,94.16
474,loyal,2026-06-28,134.95
474,loyal,2026-05-23,144.87
474,loyal,2026-04-28,142.53
474,loyal,2026-04-10,74.44
474,loyal,2026-03-17,149.15
474,loyal,2026-02-13,99.26
474,loyal,2025-12-27,87.35
474,loyal,2025-12-18,104.92
474,loyal,2025-11-12,134.93
474,loyal,2025-10-24,126.21
474,loyal,2025-09-16,102.34
474,loyal,2025-08-23,135.13
474,loyal,2025-08-03,114.2
474,loyal,2025-06-19,92.81
474,loyal,2025-06-16,88.76
474,loyal,2025-05-30,122.31
474,loyal,2025-04-21,107.52
474,loyal,2025-04-07,68.73
475,at_risk,2026-05-23,34.75
475,at_risk,2025-12-26,76.22
475,at_risk,2025-12-04,72.82
475,at_risk,2025-11-21,87.16
475,at_risk,2025-09-06,15.47
475,at_risk,2025-06-11,91.79
475,at_risk,2025-03-17,130.97
476,at_risk,2026-05-26,73.64
476,at_risk,2026-03-25,171.54
476,at_risk,2026-03-04,117.16
476,at_risk,2026-01-28,104.61
476,at_risk,2025-12-23,60.83
476,at_risk,2025-11-10,126.89
476,at_risk,2025-09-19,47.48
476,at_risk,2025-08-07,40.15
477,new,2026-04-02,74.05
477,new,2025-09-13,89.74
477,new,2025-06-28,92.77
477,new,2025-03-16,65.06
478,new,2026-06-15,77.54
478,new,2026-05-04,56.61
478,new,2026-04-29,73.34
478,new,2026-03-07,88.24
478,new,2026-01-04,99.84
478,new,2025-11-28,66.69
478,new,2025-11-22,28.81
478,new,2025-10-07,27.05
478,new,2025-08-06,61.84
478,new,2025-06-17,11.55
479,at_risk,2026-04-08,68.19
479,at_risk,2025-08-16,98.99
479,at_risk,2025-06-18,116.73
479,at_risk,2025-06-18,136.74
480,at_risk,2026-07-02,120.09
480,at_risk,2026-06-14,128.47
480,at_risk,2026-06-08,94.34
480,at_risk,2026-03-29,66.43
480,at_risk,2025-11-08,104.46
480,at_risk,2025-10-02,86.84
480,at_risk,2025-09-14,86.56
480,at_risk,2025-08-03,77.07
480,at_risk,2025-07-20,127.37
480,at_risk,2025-06-29,103.75
480,at_risk,2025-05-11,131.25
480,at_risk,2025-03-18,141.77
481,loyal,2026-06-26,102.24
481,loyal,2026-05-25,118.83
481,loyal,2026-05-15,125.64
481,loyal,2026-03-22,144.63
481,loyal,2026-02-26,119.27
481,loyal,2026-01-07,96.11
481,loyal,2025-12-26,100.19
481,loyal,2025-12-04,70.31
481,loyal,2025-10-03,159.84
481,loyal,2025-08-22,93.76
481,loyal,2025-06-16,139.02
481,loyal,2025-06-09,118.3
481,loyal,2025-05-24,119.11
482,new,2026-08-01,71.13
482,new,2026-02-08,41.07
482,new,2026-01-24,65.36
482,new,2026-01-20,84.69
482,new,2025-05-18,57.52
483,at_risk,2026-02-27,123.57
483,at_risk,2025-10-27,75.88
483,at_risk,2025-10-06,112.31
483,at_risk,2025-09-20,112.47
483,at_risk,2025-09-19,66.45
483,at_risk,2025-08-11,40.07
483,at_risk,2025-05-19,24.2
483,at_risk,2025-05-18,97.44
484,champion,2026-08-07,139.97
484,champion,2026-07-15,224.84
484,champion,2026-06-06,163.71
484,champion,2026-06-03,248.98
484,champion,2026-05-18,95.03
484,champion,2026-04-28,185.39
484,champion,2026-03-17,237.18
484,champion,2026-02-27,144.39
484,champion,2026-01-12,173.63
484,champion,2026-01-08,163.88
484,champion,2025-12-30,152.65
484,champion,2025-10-19,189.78
484,champion,2025-10-17,128.18
484,champion,2025-08-02,175.56
484,champion,2025-07-09,200.64
484,champion,2025-06-27,171.4
484,champion,2025-06-25,139.99
484,champion,2025-05-19,221.21
484,champion,2025-05-10,209.21
485,at_risk,2026-06-03,75.63
485,at_risk,2026-01-31,101.53
485,at_risk,2026-01-30,40.75
485,at_risk,2026-01-07,75.06
485,at_risk,2025-09-29,130.33
485,at_risk,2025-09-18,69.93
486,new,2026-05-24,73.54
486,new,2026-05-20,32.96
486,new,2026-03-28,58.62
486,new,2026-01-08,101.9
486,new,2025-10-18,83.07
486,new,2025-07-24,66.08
487,loyal,2026-07-10,149.49
487,loyal,2026-03-02,130.32
487,loyal,2025-10-03,84.71
487,loyal,2025-08-25,79.39
488,new,2026-04-25,97.3
488,new,2026-04-22,41.7
488,new,2026-01-03,75.54
488,new,2025-12-29,60.91
488,new,2025-12-01,67.53
488,new,2025-07-14,91.61
488,new,2025-06-26,94.33
489,new,2026-08-02,46.92
489,new,2026-07-23,108.68
489,new,2026-07-01,77.26
489,new,2026-05-02,55.49
489,new,2026-04-27,66.84
489,new,2025-08-18,97.16
490,low_value,2026-06-14,66.08
490,low_value,2025-07-02,54.53
490,low_value,2025-04-09,15.84
491,new,2026-06-28,101.35
491,new,2026-04-27,48.79
491,new,2025-12-13,74.06
491,new,2025-08-21,77.18
491,new,2025-05-17,104.56
492,low_value,2025-11-09,61.63
492,low_value,2025-03-24,37.51
493,at_risk,2026-07-26,78.57
493,at_risk,2026-06-05,50.3
493,at_risk,2026-05-19,119.67
493,at_risk,2026-03-25,86.26
493,at_risk,2026-01-22,26.17
493,at_risk,2025-12-03,98.53
493,at_risk,2025-11-03,110.36
493,at_risk,2025-09-01,128.71
493,at_risk,2025-07-31,92.43
493,at_risk,2025-07-03,81.96
493,at_risk,2025-05-25,164.52
494,low_value,2026-06-15,60.01
494,low_value,2026-03-25,81.8
494,low_value,2026-03-02,32.25
494,low_value,2026-01-10,25.82
494,low_value,2025-12-31,24.64
494,low_value,2025-10-27,64.89
494,low_value,2025-08-06,67.59
494,low_value,2025-07-05,34.26
494,low_value,2025-04-09,10.0
494,low_value,2025-03-16,31.5
495,new,2026-04-26,45.87
495,new,2026-03-25,49.72
495,new,2026-01-05,59.12
495,new,2025-12-29,74.74
495,new,2025-12-25,66.94
495,new,2025-11-12,41.91
495,new,2025-10-03,41.76
495,new,2025-08-12,17.54
495,new,2025-04-10,10.0
496,at_risk,2026-03-25,92.79
496,at_risk,2026-02-09,51.29
496,at_risk,2025-12-22,153.11
496,at_risk,2025-11-11,74.74
496,at_risk,2025-09-05,118.85
496,at_risk,2025-08-09,133.11
496,at_risk,2025-06-30,61.58
496,at_risk,2025-06-13,97.66
496,at_risk,2025-06-05,114.37
496,at_risk,2025-06-02,99.04
496,at_risk,2025-05-02,107.64
496,at_risk,2025-03-24,48.46
497,new,2026-06-17,69.15
497,new,2026-02-16,74.1
497,new,2025-12-03,93.3
497,new,2025-06-10,57.74
497,new,2025-04-01,36.62
498,at_risk,2026-03-20,134.46
498,at_risk,2026-02-19,95.93
498,at_risk,2026-01-12,75.56
498,at_risk,2026-01-02,76.88
498,at_risk,2025-12-08,75.29
498,at_risk,2025-11-19,78.42
498,at_risk,2025-11-14,50.74
498,at_risk,2025-11-04,85.94
498,at_risk,2025-10-28,82.43
498,at_risk,2025-07-20,68.48
498,at_risk,2025-07-06,100.43
498,at_risk,2025-05-01,103.4
498,at_risk,2025-04-12,75.52
499,new,2026-07-30,83.01
499,new,2026-04-30,55.29
499,new,2026-04-14,96.48
499,new,2025-11-14,48.76
499,new,2025-08-23,103.5
499,new,2025-07-16,55.31
499,new,2025-05-30,58.05
500,low_value,2026-04-05,30.85
500,low_value,2025-12-23,35.83
500,low_value,2025-10-09,40.31
500,low_value,2025-05-25,74.72
500,low_value,2025-04-11,28.55
501,low_value,2026-07-20,39.79
501,low_value,2026-07-02,19.0
501,low_value,2026-02-11,58.93
501,low_value,2026-01-07,47.37
501,low_value,2025-07-01,58.03
502,low_value,2026-04-06,58.37
502,low_value,2026-04-03,10.0
502,low_value,2026-01-21,34.5
502,low_value,2026-01-03,18.74
502,low_value,2025-10-31,40.69
502,low_value,2025-04-01,61.78
503,new,2026-07-16,67.42
503,new,2026-06-15,73.51
503,new,2026-06-08,125.45
503,new,2026-05-29,70.22
503,new,2026-04-12,97.35
503,new,2026-01-05,55.05
503,new,2025-11-18,63.52
503,new,2025-11-17,70.31
503,new,2025-08-22,50.65
503,new,2025-08-01,64.91
504,new,2026-07-24,79.29
504,new,2026-05-31,113.63
504,new,2026-01-05,84.2
504,new,2025-07-30,98.16
504,new,2025-06-29,39.77
504,new,2025-05-10,66.83
505,low_value,2026-04-28,51.81
505,low_value,2026-02-14,36.74
505,low_value,2025-10-08,45.76
505,low_value,2025-08-26,48.29
505,low_value,2025-05-09,53.0
506,at_risk,2026-06-05,26.94
506,at_risk,2026-05-03,174.6
506,at_risk,2026-04-28,86.84
506,at_risk,2026-03-24,107.17
506,at_risk,2025-11-21,45.48
507,low_value,2025-09-14,67.66
507,low_value,2025-07-22,32.18
507,low_value,2025-06-29,76.9
507,low_value,2025-06-06,45.91
508,new,2026-07-02,44.8
508,new,2026-06-28,53.56
508,new,2026-06-07,118.57
508,new,2026-04-13,52.7
508,new,2026-03-20,11.11
508,new,2026-02-25,95.75
509,loyal,2026-07-19,81.08
509,loyal,2026-06-30,79.95
509,loyal,2026-06-18,165.14
509,loyal,2026-02-23,166.23
509,loyal,2025-12-04,109.92
509,loyal,2025-10-22,118.45
509,loyal,2025-09-17,80.57
509,loyal,2025-09-16,129.28
509,loyal,2025-08-03,162.79
509,loyal,2025-07-28,64.12
509,loyal,2025-07-19,123.92
509,loyal,2025-06-30,126.17
509,loyal,2025-05-27,125.83
510,champion,2026-08-05,146.3
510,champion,2026-07-31,192.54
510,champion,2026-07-29,196.72
510,champion,2026-06-19,219.18
510,champion,2026-05-03,145.7
510,champion,2026-04-08,156.9
510,champion,2026-03-30,242.18
510,champion,2026-02-19,173.42
510,champion,2025-12-22,181.21
510,champion,2025-11-11,173.0
510,champion,2025-11-02,225.32
510,champion,2025-11-02,226.87
510,champion,2025-09-18,224.53
510,champion,2025-08-28,181.06
510,champion,2025-08-14,145.1
510,champion,2025-08-10,257.01
510,champion,2025-08-06,214.25
510,champion,2025-05-26,161.73
510,champion,2025-05-15,236.95
511,low_value,2025-10-04,73.65
511,low_value,2025-09-21,45.35
511,low_value,2025-09-09,20.17
511,low_value,2025-03-17,42.6
512,champion,2026-08-17,121.82
512,champion,2026-08-14,197.2
512,champion,2026-08-12,136.99
512,champion,2026-07-26,177.5
512,champion,2026-06-25,301.19
512,champion,2026-06-08,192.14
512,champion,2026-05-19,145.45
512,champion,2026-05-15,196.31
512,champion,2026-05-13,159.32
512,champion,2026-04-24,141.57
512,champion,2026-04-22,264.13
512,champion,2026-04-05,222.67
512,champion,2026-02-17,193.82
512,champion,2026-01-19,164.33
512,champion,2025-12-29,167.57
512,champion,2025-12-06,241.7
512,champion,2025-10-28,192.26
512,champion,2025-10-21,56.69
512,champion,2025-10-15,276.84
512,champion,2025-08-20,187.32
512,champion,2025-05-15,193.73
512,champion,2025-05-13,223.47
512,champion,2025-04-15,198.62
512,champion,2025-04-06,209.88
512,champion,2025-03-25,163.05
512,champion,2025-03-18,130.81
513,loyal,2026-08-04,62.79
513,loyal,2026-07-28,93.82
513,loyal,2026-07-26,116.91
513,loyal,2026-07-08,116.7
513,loyal,2026-03-12,144.74
513,loyal,2026-01-15,165.18
513,loyal,2026-01-14,155.37
513,loyal,2026-01-11,137.44
513,loyal,2025-10-27,105.54
513,loyal,2025-10-16,91.31
513,loyal,2025-06-24,110.54
513,loyal,2025-03-28,127.57
514,at_risk,2026-07-09,104.0
514,at_risk,2026-07-08,113.19
514,at_risk,2026-03-23,45.49
514,at_risk,2025-06-13,77.36
514,at_risk,2025-05-30,103.51
514,at_risk,2025-03-31,63.51
515,loyal,2026-06-06,87.14
515,loyal,2026-05-22,60.27
515,loyal,2026-04-08,63.9
515,loyal,2026-03-18,97.46
515,loyal,2026-02-26,70.45
515,loyal,2026-02-24,99.57
515,loyal,2025-12-24,159.95
515,loyal,2025-08-27,68.64
515,loyal,2025-08-16,101.52
515,loyal,2025-08-12,173.97
515,loyal,2025-07-02,122.24
516,at_risk,2026-07-28,77.21
516,at_risk,2026-07-22,108.89
516,at_risk,2026-07-12,38.86
516,at_risk,2026-05-31,99.6
516,at_risk,2026-05-13,52.89
516,at_risk,2026-05-08,80.1
516,at_risk,2025-06-14,172.39
517,low_value,2026-02-22,14.35
517,low_value,2025-11-08,40.12
518,champion,2026-06-03,236.85
518,champion,2026-04-17,171.36
518,champion,2026-04-10,167.34
518,champion,2026-03-19,145.1
518,champion,2026-02-24,193.2
518,champion,2026-01-06,168.12
518,champion,2025-12-12,169.04
518,champion,2025-12-05,176.24
518,champion,2025-11-22,202.07
518,champion,2025-11-09,157.45
518,champion,2025-09-02,149.11
518,champion,2025-08-05,197.27
518,champion,2025-07-18,58.97
518,champion,2025-05-30,155.85
518,champion,2025-05-12,133.95
519,low_value,2026-02-20,44.03
520,low_value,2025-12-26,46.21
520,low_value,2025-10-28,51.13
520,low_value,2025-10-01,16.44
520,low_value,2025-06-03,60.2
520,low_value,2025-04-23,60.28
521,at_risk,2025-05-09,84.45
521,at_risk,2025-03-22,58.4
522,loyal,2026-07-07,175.03
522,loyal,2026-06-13,119.37
522,loyal,2026-04-16,123.63
522,loyal,2026-03-23,103.85
522,loyal,2025-12-11,123.97
522,loyal,2025-11-17,64.57
522,loyal,2025-08-15,84.77
522,loyal,2025-08-12,113.15
522,loyal,2025-07-09,41.87
522,loyal,2025-05-17,100.92
522,loyal,2025-04-16,99.08
522,loyal,2025-04-03,100.92
522,loyal,2025-03-15,93.47
523,new,2026-03-19,16.08
523,new,2026-03-02,87.07
523,new,2025-10-01,39.17
523,new,2025-06-07,71.58
523,new,2025-05-21,49.79
524,loyal,2026-08-20,146.71
524,loyal,2026-07-30,94.81
524,loyal,2026-01-24,117.95
524,loyal,2025-11-24,116.77
524,loyal,2025-09-21,144.73
524,loyal,2025-09-17,105.99
524,loyal,2025-05-24,134.83
524,loyal,2025-05-04,58.85
524,loyal,2025-03-23,61.58
525,at_risk,2026-01-16,106.59
525,at_risk,2025-12-15,141.74
525,at_risk,2025-09-02,86.05
525,at_risk,2025-07-29,81.32
525,at_risk,2025-06-22,90.48
525,at_risk,2025-05-24,60.74
526,low_value,2026-01-23,83.03
526,low_value,2025-12-15,13.55
526,low_value,2025-07-06,21.03
527,low_value,2025-09-24,67.65
527,low_value,2025-06-25,60.97
527,low_value,2025-06-12,72.05
528,low_value,2026-05-17,55.02
528,low_value,2026-02-23,32.33
528,low_value,2026-01-03,48.53
528,low_value,2025-07-30,18.24
528,low_value,2025-04-21,42.4
529,at_risk,2026-01-04,97.88
529,at_risk,2025-11-22,71.96
529,at_risk,2025-08-20,120.35
529,at_risk,2025-08-02,38.78
529,at_risk,2025-06-20,126.15
529,at_risk,2025-04-23,96.38
529,at_risk,2025-04-23,87.48
530,low_value,2026-01-27,50.57
530,low_value,2025-09-02,27.41
531,low_value,2026-03-21,47.0
532,at_risk,2026-02-17,117.92
532,at_risk,2025-12-31,119.79
532,at_risk,2025-10-21,77.14
532,at_risk,2025-08-13,52.39
532,at_risk,2025-06-15,26.03
532,at_risk,2025-04-27,73.47
533,new,2026-05-25,46.65
533,new,2026-05-03,37.15
533,new,2026-01-29,97.07
533,new,2025-08-10,61.0
533,new,2025-07-07,14.94
533,new,2025-04-26,54.42
534,champion,2026-05-11,219.03
534,champion,2026-05-05,162.79
534,champion,2026-05-03,185.66
534,champion,2026-02-27,124.56
534,champion,2026-02-26,155.67
534,champion,2026-02-21,144.99
534,champion,2026-01-23,189.02
534,champion,2026-01-13,183.73
534,champion,2025-11-18,198.51
534,champion,2025-10-30,160.38
534,champion,2025-10-30,142.79
534,champion,2025-10-22,187.31
534,champion,2025-10-10,138.82
534,champion,2025-07-22,223.14
534,champion,2025-07-09,175.42
534,champion,2025-06-07,166.95
534,champion,2025-04-07,198.49
535,loyal,2026-08-14,140.0
535,loyal,2026-02-10,51.04
535,loyal,2026-01-20,84.87
535,loyal,2025-12-25,113.6
535,loyal,2025-11-26,157.35
535,loyal,2025-06-09,126.62
535,loyal,2025-05-21,84.62
535,loyal,2025-05-19,155.88
535,loyal,2025-04-13,69.35
535,loyal,2025-04-08,117.96
536,new,2026-07-13,81.8
536,new,2026-06-24,12.69
536,new,2026-06-09,45.44
536,new,2026-06-04,104.6
536,new,2026-02-06,38.6
536,new,2025-12-28,92.06
536,new,2025-11-11,87.66
536,new,2025-10-01,51.86
536,new,2025-07-28,20.12
537,loyal,2026-07-20,91.22
537,loyal,2026-04-09,152.4
537,loyal,2026-03-06,127.38
537,loyal,2026-01-08,82.42
537,loyal,2025-10-31,73.29
537,loyal,2025-10-09,144.75
538,loyal,2026-07-19,118.42
538,loyal,2026-06-01,113.68
538,loyal,2026-05-10,192.99
538,loyal,2026-03-24,137.33
538,loyal,2026-03-23,77.55
538,loyal,2026-03-01,121.11
538,loyal,2026-01-23,86.25
538,loyal,2026-01-17,123.39
538,loyal,2026-01-11,68.74
538,loyal,2025-10-20,76.77
538,loyal,2025-08-10,120.32
538,loyal,2025-06-11,139.93
538,loyal,2025-06-07,125.08
538,loyal,2025-05-01,135.62
538,loyal,2025-03-15,121.21
538,loyal,2025-03-14,115.17
539,low_value,2026-04-10,46.51
539,low_value,2026-01-22,54.68
539,low_value,2025-09-21,43.04
539,low_value,2025-07-24,28.59
540,low_value,2026-03-08,81.84
541,new,2026-08-17,80.45
541,new,2026-08-12,102.13
541,new,2026-07-09,69.75
541,new,2026-03-04,59.7
541,new,2025-09-21,89.73
541,new,2025-09-19,50.14
542,low_value,2025-12-09,52.6
542,low_value,2025-09-26,33.8
542,low_value,2025-09-23,71.66
543,low_value,2025-10-03,71.39
543,low_value,2025-09-05,69.33
543,low_value,2025-05-05,56.14
543,low_value,2025-04-24,51.58
543,low_value,2025-03-24,55.8
544,loyal,2026-06-19,110.55
544,loyal,2026-04-25,91.7
544,loyal,2026-03-27,148.3
544,loyal,2026-03-24,135.6
544,loyal,2026-03-04,102.78
544,loyal,2026-01-07,74.6
544,loyal,2025-12-02,99.59
544,loyal,2025-09-14,127.1
544,loyal,2025-08-31,115.66
544,loyal,2025-08-25,113.27
544,loyal,2025-08-10,116.35
544,loyal,2025-08-03,132.76
544,loyal,2025-06-27,108.74
544,loyal,2025-05-09,123.5
544,loyal,2025-04-13,80.39
545,at_risk,2026-05-02,37.28
545,at_risk,2026-04-08,156.34
545,at_risk,2026-02-28,122.75
545,at_risk,2026-02-06,117.37
545,at_risk,2025-08-05,34.22
546,at_risk,2026-04-19,94.46
546,at_risk,2026-04-05,55.6
546,at_risk,2026-01-20,71.52
546,at_risk,2025-11-08,73.29
546,at_risk,2025-09-25,45.82
546,at_risk,2025-09-12,77.35
546,at_risk,2025-08-16,57.15
546,at_risk,2025-08-13,115.22
546,at_risk,2025-07-15,118.13
546,at_risk,2025-04-05,49.72
547,loyal,2026-08-21,122.23
547,loyal,2026-06-20,97.06
547,loyal,2026-06-06,112.0
547,loyal,2026-04-11,112.44
547,loyal,2026-02-27,107.25
547,loyal,2025-12-10,70.43
547,loyal,2025-10-11,147.29
548,low_value,2026-02-23,31.59
548,low_value,2025-08-29,37.87
548,low_value,2025-07-16,16.18
549,at_risk,2026-04-01,102.07
549,at_risk,2026-03-07,101.3
549,at_risk,2026-01-05,92.47
549,at_risk,2025-11-21,58.84
549,at_risk,2025-11-14,69.44
549,at_risk,2025-10-24,81.19
549,at_risk,2025-10-17,167.28
549,at_risk,2025-09-19,47.79
549,at_risk,2025-08-30,80.34
549,at_risk,2025-08-27,98.44
549,at_risk,2025-08-11,84.38
549,at_risk,2025-07-08,132.59
549,at_risk,2025-06-24,84.2
549,at_risk,2025-06-07,86.79
549,at_risk,2025-05-19,123.51
550,new,2026-08-03,68.88
550,new,2026-05-08,38.22
550,new,2026-01-26,71.56
550,new,2026-01-08,22.67
550,new,2025-12-08,55.46
550,new,2025-07-14,55.92
551,loyal,2026-07-30,86.09
551,loyal,2026-07-13,130.06
551,loyal,2026-06-30,109.89
551,loyal,2026-04-26,116.61
551,loyal,2026-04-19,102.54
551,loyal,2026-03-07,92.11
551,loyal,2025-09-14,158.62
551,loyal,2025-08-06,77.0
551,loyal,2025-07-08,130.59
551,loyal,2025-06-19,125.73
551,loyal,2025-04-11,62.63
551,loyal,2025-03-12,85.08
552,loyal,2026-06-30,118.36
552,loyal,2026-05-18,73.65
552,loyal,2026-05-06,97.85
552,loyal,2026-03-22,90.86
552,loyal,2026-01-28,80.42
552,loyal,2026-01-20,111.06
552,loyal,2026-01-20,32.96
552,loyal,2026-01-13,100.54
552,loyal,2026-01-06,107.29
552,loyal,2025-11-19,69.22
552,loyal,2025-10-23,155.4
552,loyal,2025-09-21,92.17
552,loyal,2025-08-26,102.88
552,loyal,2025-08-19,92.23
552,loyal,2025-06-18,107.55
552,loyal,2025-06-10,149.24
552,loyal,2025-05-22,184.19
552,loyal,2025-04-21,132.37
552,loyal,2025-04-20,142.64
553,low_value,2025-12-19,52.01
553,low_value,2025-06-05,10.0
554,champion,2026-07-25,158.18
554,champion,2026-06-19,140.45
554,champion,2026-06-10,153.74
554,champion,2026-05-19,124.04
554,champion,2026-03-26,174.47
554,champion,2026-03-13,205.33
554,champion,2026-03-02,148.6
554,champion,2026-03-01,176.38
554,champion,2026-02-27,171.18
554,champion,2026-01-19,222.2
554,champion,2026-01-13,155.54
554,champion,2025-12-20,156.99
554,champion,2025-12-02,146.16
554,champion,2025-11-29,134.5
554,champion,2025-11-18,201.17
554,champion,2025-11-07,174.6
554,champion,2025-11-01,182.19
554,champion,2025-10-24,230.99
554,champion,2025-10-16,233.28
554,champion,2025-09-28,114.15
554,champion,2025-08-26,205.91
554,champion,2025-08-16,189.03
554,champion,2025-08-07,161.54
554,champion,2025-07-12,193.11
554,champion,2025-06-24,110.94
554,champion,2025-06-18,238.51
554,champion,2025-05-21,200.6
554,champion,2025-03-27,145.39
554,champion,2025-03-25,156.58
555,loyal,2026-07-17,100.83
555,loyal,2026-05-24,123.05
555,loyal,2026-04-25,109.41
555,loyal,2026-03-11,77.53
555,loyal,2025-12-22,90.42
555,loyal,2025-10-20,101.11
555,loyal,2025-10-01,117.45
555,loyal,2025-03-25,110.28
555,loyal,2025-03-16,116.31
555,loyal,2025-03-13,64.26
556,loyal,2026-06-03,155.85
556,loyal,2026-04-18,75.23
556,loyal,2026-04-02,122.81
556,loyal,2026-03-21,95.79
556,loyal,2026-03-05,104.32
556,loyal,2026-02-03,67.28
556,loyal,2026-01-16,150.29
556,loyal,2026-01-14,101.67
556,loyal,2026-01-13,73.55
556,loyal,2025-11-22,147.58
556,loyal,2025-09-27,94.88
556,loyal,2025-09-18,120.04
556,loyal,2025-09-01,135.24
557,new,2026-05-03,96.85
557,new,2026-03-14,49.51
557,new,2026-02-17,106.29
557,new,2026-01-22,93.67
557,new,2025-11-07,59.26
557,new,2025-09-28,42.28
557,new,2025-08-06,33.9
558,new,2026-07-22,92.32
558,new,2026-06-01,85.15
558,new,2026-01-29,64.95
