customer_id,last_order,frequency,monetary,total_spent,archetype_true,recency_days,segment,segment_label,clv_12m
356,2025-10-13,2,50.16,100.32,low_value,322,4,Low Value,3.91
357,2025-07-29,3,37.92333333333334,113.77000000000001,low_value,398,4,Low Value,2.91
358,2026-07-26,5,71.896,359.48,new,36,1,Potential Loyalists,68.67
359,2026-08-01,8,85.62,684.96,new,30,1,Potential Loyalists,135.29
360,2026-03-13,3,49.10999999999999,147.32999999999998,low_value,171,2,At Risk,13.29
361,2026-08-19,11,114.55363636363637,1260.0900000000001,loyal,12,3,Champions,275.06
362,2026-04-10,6,109.705,658.23,loyal,143,0,Loyal,69.4
363,2026-05-20,15,115.34733333333334,1730.21,loyal,103,0,Loyal,227.8
364,2026-05-27,3,31.72,95.16,low_value,96,2,At Risk,13.03
365,2026-07-30,4,91.665,366.66,at_risk,32,1,Potential Loyalists,71.62
366,2026-02-15,7,58.42285714285715,408.96000000000004,low_value,197,2,At Risk,31.94
367,2025-07-22,1,51.51,51.51,low_value,405,4,Low Value,1.27
368,2026-07-25,12,92.82,1113.84,at_risk,37,3,Champions,211.61
369,2026-04-24,4,52.9725,211.89,low_value,129,2,At Risk,24.15
370,2025-11-30,7,45.77571428571429,320.43,low_value,274,2,At Risk,16.32
371,2026-08-27,12,99.7325,1196.79,loyal,4,3,Champions,273.11
372,2026-03-08,6,104.04,624.24,at_risk,176,0,Loyal,54.79
373,2026-05-09,10,82.57300000000001,825.73,at_risk,114,0,Loyal,102.27
374,2026-08-13,14,115.55,1617.7,loyal,18,3,Champions,341.54
375,2026-06-27,11,110.78727272727274,1218.66,loyal,65,0,Loyal,198.17
376,2025-12-17,3,40.07,120.21000000000001,low_value,257,4,Low Value,6.73
377,2025-07-27,3,104.88,314.64,at_risk,400,0,Loyal,7.96
378,2026-04-03,6,102.56,615.36,at_risk,150,0,Loyal,62.4
379,2026-08-05,2,16.72,33.44,low_value,26,2,At Risk,6.75
380,2026-04-08,4,80.345,321.38,new,145,2,At Risk,33.51
381,2026-05-22,5,46.332,231.66,low_value,101,2,At Risk,30.84
382,2026-06-18,6,41.28,247.68,low_value,74,2,At Risk,38.31
383,2026-08-08,7,78.14999999999999,547.05,new,23,1,Potential Loyalists,112.33
384,2026-04-24,13,78.01153846153846,1014.15,at_risk,129,0,Loyal,115.57
385,2025-11-25,2,68.985,137.97,low_value,279,4,Low Value,6.83
386,2025-10-10,2,61.97,123.94,low_value,325,4,Low Value,4.75
387,2026-04-21,4,47.305,189.22,low_value,132,2,At Risk,21.21
388,2026-08-02,15,109.634,1644.51,loyal,29,3,Champions,326.62
389,2026-02-16,6,46.615,279.69,low_value,196,2,At Risk,21.97
390,2026-08-06,10,66.824,668.24,new,25,1,Potential Loyalists,135.7
391,2026-07-17,14,118.43285714285715,1658.06,loyal,45,3,Champions,301.3
392,2026-08-07,4,77.845,311.38,new,24,1,Potential Loyalists,63.59
393,2026-06-10,2,34.92,69.84,low_value,82,4,Low Value,10.33
394,2026-06-25,25,172.63,4315.75,champion,67,3,Champions,694.03
395,2026-06-27,8,97.10625,776.85,new,65,0,Loyal,126.32
396,2025-12-12,6,52.84166666666667,317.05,low_value,262,2,At Risk,17.26
397,2026-07-01,14,110.62357142857142,1548.73,loyal,61,3,Champions,257.5
398,2026-05-22,4,77.795,311.18,new,101,2,At Risk,41.43
399,2025-10-22,4,86.23,344.92,at_risk,313,2,At Risk,14.14
400,2026-02-23,7,81.58428571428571,571.09,at_risk,189,0,Loyal,46.63
401,2026-04-17,6,48.35166666666667,290.11,low_value,136,2,At Risk,31.8
402,2025-07-06,1,42.93,42.93,low_value,421,4,Low Value,0.97
403,2026-07-19,10,106.68800000000002,1066.88,loyal,43,3,Champions,196.04
404,2026-08-07,5,50.094,250.47,low_value,24,1,Potential Loyalists,51.15
405,2026-02-27,5,51.022000000000006,255.11,low_value,185,2,At Risk,21.3
406,2026-05-05,15,102.34466666666665,1535.1699999999998,loyal,118,0,Loyal,185.96
407,2026-04-23,4,42.5575,170.23,low_value,130,2,At Risk,19.29
408,2026-05-20,10,112.26399999999998,1122.6399999999999,loyal,103,0,Loyal,147.81
409,2026-06-16,2,35.269999999999996,70.53999999999999,low_value,76,4,Low Value,10.79
410,2026-03-21,1,41.82,41.82,low_value,163,4,Low Value,3.95
411,2026-01-30,4,37.055,148.22,low_value,213,2,At Risk,10.59
412,2026-06-24,12,99.82416666666667,1197.89,loyal,68,0,Loyal,191.57
413,2025-03-19,1,10.0,10.0,low_value,530,4,Low Value,0.12
414,2026-08-14,24,164.70708333333332,3952.97,champion,17,3,Champions,839.24
415,2026-08-10,20,102.349,2046.98,loyal,21,3,Champions,425.03
416,2026-07-25,14,122.71214285714287,1717.97,loyal,37,3,Champions,326.38
417,2026-04-19,5,48.71,243.55,low_value,134,2,At Risk,26.99
418,2026-08-06,13,96.19692307692307,1250.56,loyal,25,3,Champions,253.96
419,2025-03-11,1,66.22,66.22,low_value,538,4,Low Value,0.78
420,2025-05-01,3,45.60333333333333,136.81,low_value,487,4,Low Value,2.13
421,2026-08-19,22,185.265,4075.83,champion,12,3,Champions,889.69
422,2026-08-16,18,176.9661111111111,3185.39,champion,15,3,Champions,683.83
423,2026-08-19,26,177.905,4625.53,champion,12,3,Champions,1009.68
424,2026-08-06,5,61.895999999999994,309.47999999999996,new,25,1,Potential Loyalists,62.85
425,2026-04-05,2,46.349999999999994,92.69999999999999,low_value,148,4,Low Value,9.51
426,2026-04-01,7,101.60000000000001,711.2,loyal,152,0,Loyal,71.32
427,2026-07-09,3,37.86666666666667,113.6,low_value,53,2,At Risk,19.75
428,2026-08-05,18,180.94333333333333,3256.98,champion,26,3,Champions,657.75
429,2026-04-06,5,51.07000000000001,255.35000000000002,low_value,147,2,At Risk,26.33
430,2025-08-21,2,42.555,85.11,low_value,375,4,Low Value,2.47
431,2026-03-16,2,36.85,73.7,low_value,168,4,Low Value,6.76
432,2026-04-06,1,59.64,59.64,low_value,147,4,Low Value,6.15
433,2026-04-12,3,37.67666666666667,113.03,low_value,141,2,At Risk,12.05
434,2026-06-18,24,186.94791666666666,4486.75,champion,74,3,Champions,694.01
435,2026-06-08,13,130.07923076923078,1691.03,loyal,84,0,Loyal,247.43
436,2026-07-22,9,99.97333333333333,899.76,loyal,40,1,Potential Loyalists,168.11
437,2025-10-16,1,49.45,49.45,new,319,4,Low Value,1.96
438,2026-01-23,4,46.83,187.32,low_value,220,2,At Risk,12.88
439,2026-02-10,1,140.65,140.65,new,202,4,Low Value,10.68
440,2025-11-07,3,40.77,122.31,low_value,297,4,Low Value,5.48
441,2026-07-25,16,110.6975,1771.16,loyal,37,3,Champions,336.48
442,2025-12-28,2,34.815,69.63,low_value,246,4,Low Value,4.14
443,2026-08-08,14,103.22857142857143,1445.2,loyal,23,3,Champions,296.76
444,2026-07-26,17,104.78705882352942,1781.38,loyal,36,3,Champions,340.31
445,2025-10-30,5,35.544,177.72,low_value,305,2,At Risk,7.62
446,2026-05-30,4,45.7525,183.01,low_value,93,2,At Risk,25.47
447,2026-07-22,6,72.53500000000001,435.21000000000004,new,40,1,Potential Loyalists,81.31
448,2026-08-28,27,178.9748148148148,4832.32,champion,3,3,Champions,1108.9
449,2026-07-17,3,80.62333333333333,241.87,new,45,1,Potential Loyalists,43.95
450,2026-08-20,22,175.89409090909092,3869.67,champion,11,3,Champions,849.4
451,2025-12-12,4,47.13,188.52,low_value,262,2,At Risk,10.26
452,2025-11-23,2,34.400000000000006,68.80000000000001,low_value,281,4,Low Value,3.37
453,2026-08-30,14,110.06357142857144,1540.89,loyal,1,3,Champions,357.55
454,2026-07-10,10,106.75,1067.5,loyal,52,0,Loyal,186.59
455,2026-07-20,11,107.4709090909091,1182.18,loyal,42,3,Champions,218.44
456,2025-07-23,2,39.205,78.41,low_value,404,4,Low Value,1.94
457,2026-07-11,6,51.94833333333333,311.69,new,51,1,Potential Loyalists,54.78
458,2026-06-03,5,28.49,142.45,low_value,89,2,At Risk,20.27
459,2026-08-20,9,80.04,720.36,new,11,1,Potential Loyalists,158.12
460,2026-07-18,6,58.69666666666666,352.17999999999995,new,44,1,Potential Loyalists,64.35
461,2026-06-12,14,104.30642857142857,1460.29,loyal,80,0,Loyal,218.47
462,2025-07-31,1,61.64,61.64,low_value,396,4,Low Value,1.59
463,2026-01-26,6,115.165,690.99,at_risk,217,0,Loyal,48.29
464,2026-06-25,6,65.45166666666667,392.71,new,67,1,Potential Loyalists,63.15
465,2026-04-05,3,31.286666666666665,93.86,low_value,148,4,Low Value,9.62
466,2026-05-04,6,71.82833333333333,430.96999999999997,new,119,0,Loyal,51.92
467,2025-08-03,3,48.949999999999996,146.85,low_value,393,4,Low Value,3.86
468,2026-05-27,8,109.22125,873.77,loyal,96,0,Loyal,119.61
469,2026-07-08,5,79.338,396.69,new,54,1,Potential Loyalists,68.57
470,2026-06-18,5,81.974,409.87,at_risk,74,1,Potential Loyalists,63.4
471,2026-05-09,6,66.22666666666667,397.36,new,114,2,At Risk,49.22
472,2026-07-01,8,105.28875,842.31,loyal,61,0,Loyal,140.05
473,2026-07-02,14,105.30285714285715,1474.24,loyal,60,3,Champions,246.48
474,2026-06-28,18,112.80055555555556,2030.41,loyal,64,3,Champions,332.01
475,2026-05-23,7,72.74,509.18,at_risk,100,0,Loyal,68.17
476,2026-05-26,8,92.7875,742.3,at_risk,97,0,Loyal,101.05
477,2026-04-02,4,80.405,321.62,new,151,2,At Risk,32.43
478,2026-06-15,10,59.150999999999996,591.51,new,77,0,Loyal,89.98
479,2026-04-08,4,105.1625,420.65,at_risk,145,0,Loyal,43.86
480,2026-07-02,12,105.7,1268.4,at_risk,60,0,Loyal,212.06
481,2026-06-26,13,115.9423076923077,1507.25,loyal,66,0,Loyal,243.74
482,2026-08-01,5,63.95399999999999,319.77,new,30,1,Potential Loyalists,63.16
483,2026-02-27,8,81.54875,652.39,at_risk,185,0,Loyal,54.47
484,2026-08-07,19,177.1378947368421,3365.62,champion,24,3,Champions,687.28
485,2026-06-03,6,82.205,493.23,at_risk,89,0,Loyal,70.19
486,2026-05-24,6,69.36166666666666,416.17,new,99,0,Loyal,56.03
487,2026-07-10,4,110.97749999999999,443.90999999999997,loyal,52,1,Potential Loyalists,77.59
488,2026-04-25,7,75.55999999999999,528.92,new,128,0,Loyal,60.61
489,2026-08-02,6,75.39166666666667,452.35,new,29,1,Potential Loyalists,89.84
490,2026-06-14,3,45.48333333333333,136.45,low_value,78,2,At Risk,20.64
491,2026-06-28,5,81.188,405.94,new,64,1,Potential Loyalists,66.38
492,2025-11-09,2,49.57,99.14,low_value,295,4,Low Value,4.49
493,2026-07-26,11,94.31636363636363,1037.48,at_risk,36,3,Champions,198.2
494,2026-06-15,10,43.275999999999996,432.76,low_value,77,2,At Risk,65.83
495,2026-04-26,9,45.288888888888884,407.59999999999997,new,127,2,At Risk,46.97
496,2026-03-25,12,96.05333333333334,1152.64,at_risk,159,0,Loyal,111.18
497,2026-06-17,5,66.18199999999999,330.90999999999997,new,75,1,Potential Loyalists,50.9
498,2026-03-20,13,84.88307692307693,1103.48,at_risk,164,0,Loyal,103.53
499,2026-07-30,7,71.48571428571428,500.4,new,32,1,Potential Loyalists,97.74
500,2026-04-05,5,42.05200000000001,210.26000000000002,low_value,148,2,At Risk,21.56
501,2026-07-20,5,44.624,223.12,low_value,42,1,Potential Loyalists,41.23
502,2026-04-06,6,37.346666666666664,224.07999999999998,low_value,147,2,At Risk,23.11
503,2026-07-16,10,73.839,738.39,new,46,1,Potential Loyalists,133.44
504,2026-07-24,6,80.31333333333333,481.88,new,38,1,Potential Loyalists,91.04
505,2026-04-28,5,47.12,235.6,low_value,125,2,At Risk,27.45
506,2026-06-05,5,88.20599999999999,441.03,at_risk,87,0,Loyal,63.47
507,2025-09-14,4,55.6625,222.65,low_value,351,2,At Risk,7.39
508,2026-07-02,6,62.748333333333335,376.49,new,60,1,Potential Loyalists,62.95
509,2026-07-19,13,117.95769230769231,1533.45,loyal,43,3,Champions,281.77
510,2026-08-05,19,194.73526315789474,3699.97,champion,26,3,Champions,747.21
511,2025-10-04,4,45.4425,181.77,low_value,331,2,At Risk,6.74
512,2026-08-17,26,186.78384615384616,4856.38,champion,14,3,Champions,1048.36
513,2026-08-04,12,118.9925,1427.91,loyal,27,3,Champions,286.77
514,2026-07-09,6,84.51,507.06,at_risk,53,1,Potential Loyalists,88.14
515,2026-06-06,11,100.46454545454544,1105.11,loyal,86,0,Loyal,159.91
516,2026-07-28,7,89.99142857142856,629.9399999999999,at_risk,34,1,Potential Loyalists,121.69
517,2026-02-22,2,27.235,54.47,low_value,190,4,Low Value,4.42
518,2026-06-03,15,165.46133333333333,2481.92,champion,89,3,Champions,353.21
519,2026-02-20,1,44.03,44.03,low_value,192,4,Low Value,3.54
520,2025-12-26,5,46.852,234.26,low_value,248,2,At Risk,13.78
521,2025-05-09,2,71.425,142.85,at_risk,479,4,Low Value,2.33
522,2026-07-07,13,103.43076923076923,1344.6,loyal,55,3,Champions,231.14
523,2026-03-19,5,52.738,263.69,new,165,2,At Risk,24.6
524,2026-08-20,9,109.13555555555556,982.22,loyal,11,3,Champions,215.6
525,2026-01-16,6,94.48666666666666,566.92,at_risk,227,0,Loyal,37.48
526,2026-01-23,3,39.20333333333333,117.61,low_value,220,4,Low Value,8.08
527,2025-09-24,3,66.89,200.67000000000002,low_value,341,4,Low Value,7.04
528,2026-05-17,5,39.303999999999995,196.51999999999998,low_value,106,2,At Risk,25.45
529,2026-01-04,7,91.28285714285714,638.98,at_risk,239,0,Loyal,39.52
530,2026-01-27,2,38.99,77.98,low_value,216,4,Low Value,5.48
531,2026-03-21,1,47.0,47.0,low_value,163,4,Low Value,4.43
532,2026-02-17,6,77.79,466.74,at_risk,195,0,Loyal,36.86
533,2026-05-25,6,51.87166666666667,311.23,new,98,2,At Risk,42.13
534,2026-05-11,17,173.95647058823528,2957.2599999999998,champion,112,3,Champions,370.37
535,2026-08-14,10,110.12899999999999,1101.29,loyal,17,3,Champions,233.81
536,2026-07-13,9,59.42555555555556,534.83,new,49,1,Potential Loyalists,95.05
537,2026-07-20,6,111.91000000000001,671.46,loyal,42,1,Potential Loyalists,124.07
538,2026-07-19,16,117.0975,1873.56,loyal,43,3,Champions,344.27
539,2026-04-10,4,43.205,172.82,low_value,143,2,At Risk,18.22
540,2026-03-08,1,81.84,81.84,low_value,176,4,Low Value,7.18
541,2026-08-17,6,75.31666666666666,451.9,new,14,1,Potential Loyalists,97.55
542,2025-12-09,3,52.68666666666667,158.06,low_value,265,4,Low Value,8.46
543,2025-10-03,5,60.848,304.24,low_value,332,2,At Risk,11.22
544,2026-06-19,15,112.05933333333333,1680.8899999999999,loyal,73,0,Loyal,261.45
545,2026-05-02,5,93.59200000000001,467.96000000000004,at_risk,121,0,Loyal,55.75
546,2026-04-19,10,75.826,758.26,at_risk,134,0,Loyal,84.04
547,2026-08-21,7,109.81428571428572,768.7,loyal,10,1,Potential Loyalists,169.67
548,2026-02-23,3,28.546666666666667,85.64,low_value,189,4,Low Value,6.99
549,2026-04-01,15,94.04199999999999,1410.6299999999999,at_risk,152,0,Loyal,141.47
550,2026-08-03,6,52.11833333333333,312.71,new,28,1,Potential Loyalists,62.45
551,2026-07-30,12,106.41250000000001,1276.95,loyal,32,3,Champions,249.43
552,2026-06-30,19,107.41473684210527,2040.88,loyal,62,3,Champions,337.45
553,2025-12-19,2,31.005,62.01,low_value,255,4,Low Value,3.51
554,2026-07-25,29,172.61206896551724,5005.75,champion,37,3,Champions,950.99
555,2026-07-17,10,101.065,1010.65,loyal,45,0,Loyal,183.66
556,2026-06-03,13,111.11769230769231,1444.53,loyal,89,0,Loyal,205.57
557,2026-05-03,7,68.82285714285715,481.76,new,120,0,Loyal,57.71
558,2026-07-22,9,75.71555555555557,681.44,new,40,1,Potential Loyalists,127.32
559,2026-05-31,6,86.56666666666666,519.4,new,92,0,Loyal,72.7
560,2026-08-07,16,104.458125,1671.33,loyal,24,3,Champions,341.3
561,2026-03-26,9,115.52111111111111,1039.69,loyal,158,0,Loyal,100.85
562,2026-01-07,2,49.105000000000004,98.21000000000001,low_value,236,4,Low Value,6.18
563,2026-01-30,5,68.29400000000001,341.47,new,213,2,At Risk,24.4
564,2026-06-30,11,68.3809090909091,752.19,new,62,0,Loyal,124.37
565,2026-03-14,3,26.99,80.97,low_value,170,4,Low Value,7.35
566,2026-07-14,5,27.894,139.47,low_value,48,2,At Risk,24.93
567,2026-07-27,19,187.21684210526314,3557.12,champion,35,3,Champions,683.33
568,2026-05-26,5,104.78800000000001,523.94,at_risk,97,0,Loyal,71.32
569,2026-01-08,6,69.20666666666666,415.24,new,235,2,At Risk,26.26
570,2026-07-14,8,83.35375,666.83,at_risk,48,1,Potential Loyalists,119.17
571,2025-08-18,2,47.82,95.64,low_value,378,4,Low Value,2.73
572,2026-02-08,7,84.81857142857143,593.73,new,204,0,Loyal,44.6
573,2026-01-20,7,51.76857142857143,362.38,low_value,223,2,At Risk,24.5
574,2026-01-11,2,38.175,76.35,low_value,232,4,Low Value,4.91
575,2026-08-22,9,59.36222222222222,534.26,new,9,1,Potential Loyalists,118.58
576,2026-01-26,6,36.589999999999996,219.54,low_value,217,2,At Risk,15.34
577,2026-05-04,3,85.07666666666667,255.23000000000002,new,119,2,At Risk,30.75
578,2026-01-23,7,39.96714285714285,279.77,low_value,220,2,At Risk,19.23
579,2026-07-16,7,90.95428571428572,636.6800000000001,at_risk,46,1,Potential Loyalists,115.06
580,2026-01-10,6,72.39166666666667,434.34999999999997,new,233,2,At Risk,27.77
581,2026-06-22,6,70.06,420.36,new,70,1,Potential Loyalists,66.48
582,2026-07-04,16,113.598125,1817.57,loyal,58,3,Champions,307.28
583,2026-07-01,7,101.13857142857144,707.97,at_risk,61,0,Loyal,117.71
584,2026-02-25,7,41.701428571428565,291.90999999999997,low_value,187,2,At Risk,24.1
585,2026-06-29,4,83.45750000000001,333.83000000000004,new,63,1,Potential Loyalists,54.89
586,2026-06-06,15,99.22933333333334,1488.44,loyal,86,0,Loyal,215.38
587,2026-07-09,5,71.518,357.59000000000003,at_risk,53,1,Potential Loyalists,62.16
588,2026-07-22,10,116.299,1162.99,loyal,40,3,Champions,217.29
589,2026-08-17,19,171.61368421052632,3260.66,champion,14,3,Champions,703.89
590,2026-02-16,2,37.725,75.45,low_value,196,4,Low Value,5.93
591,2026-03-24,3,96.66333333333334,289.99,at_risk,160,0,Loyal,27.82
592,2026-06-27,11,94.59181818181818,1040.51,at_risk,65,0,Loyal,169.2
593,2026-06-04,7,72.27857142857142,505.95,new,88,0,Loyal,72.4
594,2026-08-07,21,177.4952380952381,3727.4,champion,24,3,Champions,761.16
595,2026-03-12,9,126.53777777777776,1138.84,loyal,172,0,Loyal,102.2
596,2026-04-21,2,48.81,97.62,low_value,132,4,Low Value,10.94
597,2026-01-09,7,82.38285714285715,576.6800000000001,new,234,0,Loyal,36.67
598,2026-07-07,5,42.774,213.87,low_value,55,2,At Risk,36.76
599,2026-05-21,4,96.1825,384.73,new,102,0,Loyal,50.94
600,2026-07-03,10,68.85900000000001,688.59,new,59,1,Potential Loyalists,115.77
601,2026-06-22,4,48.825,195.3,low_value,70,2,At Risk,30.89
602,2026-02-14,4,57.974999999999994,231.89999999999998,low_value,198,2,At Risk,18.01
603,2026-02-15,4,39.977500000000006,159.91000000000003,low_value,197,2,At Risk,12.49
604,2025-12-12,4,43.6175,174.47,low_value,262,2,At Risk,9.5
605,2026-04-07,4,61.08,244.32,low_value,146,2,At Risk,25.33
606,2026-03-18,1,40.02,40.02,low_value,166,4,Low Value,3.71
607,2026-07-15,14,104.60428571428572,1464.46,loyal,47,3,Champions,263.18
608,2026-01-16,5,58.089999999999996,290.45,low_value,227,2,At Risk,19.2
609,2026-03-26,7,111.49142857142859,780.44,at_risk,158,0,Loyal,75.7
610,2025-06-15,1,62.88,62.88,new,442,4,Low Value,1.26
611,2026-03-02,4,50.4525,201.81,low_value,182,2,At Risk,17.13
612,2026-04-01,2,42.565,85.13,low_value,152,4,Low Value,8.54
613,2026-04-22,1,40.82,40.82,low_value,131,4,Low Value,4.6
614,2026-08-08,12,116.71999999999998,1400.6399999999999,loyal,23,3,Champions,287.61
615,2026-06-22,5,47.284000000000006,236.42000000000002,low_value,70,2,At Risk,37.39
616,2026-02-09,3,49.51333333333333,148.54,low_value,203,2,At Risk,11.22
617,2026-03-15,9,90.98111111111112,818.83,at_risk,169,0,Loyal,74.72
618,2026-06-26,13,101.9923076923077,1325.9,loyal,66,0,Loyal,214.41
619,2026-08-17,22,176.7859090909091,3889.29,champion,14,3,Champions,839.59
620,2026-06-14,3,38.093333333333334,114.28,low_value,78,2,At Risk,17.29
621,2026-05-26,5,65.854,329.27,new,97,2,At Risk,44.82
622,2026-05-28,6,40.096666666666664,240.57999999999998,low_value,95,2,At Risk,33.12
623,2025-12-17,6,52.98500000000001,317.91,new,257,2,At Risk,17.79
624,2025-12-22,3,40.86333333333334,122.59,low_value,252,4,Low Value,7.05
625,2026-04-15,3,87.05333333333333,261.15999999999997,at_risk,138,2,At Risk,28.31
626,2026-02-07,2,26.03,52.06,low_value,205,4,Low Value,3.89
627,2026-05-19,8,102.61375,820.91,loyal,104,0,Loyal,107.48
628,2025-12-27,1,31.48,31.48,new,247,4,Low Value,1.86
629,2026-02-10,9,52.486666666666665,472.38,low_value,202,2,At Risk,35.88
630,2026-05-16,3,53.919999999999995,161.76,low_value,107,2,At Risk,20.83
631,2026-02-28,2,49.989999999999995,99.97999999999999,low_value,184,4,Low Value,8.39
632,2026-08-09,18,189.25722222222223,3406.63,champion,22,3,Champions,703.43
633,2026-05-08,3,63.410000000000004,190.23000000000002,at_risk,115,2,At Risk,23.43
634,2026-08-22,20,191.02100000000002,3820.42,champion,9,3,Champions,847.96
635,2026-08-04,9,122.24777777777778,1100.23,loyal,27,3,Champions,220.96
636,2026-02-08,4,30.7925,123.17,low_value,204,2,At Risk,9.25
637,2025-10-13,4,39.0175,156.07,low_value,322,2,At Risk,6.09
638,2026-06-24,2,45.25,90.5,low_value,68,2,At Risk,14.47
639,2026-01-27,3,40.17333333333334,120.52000000000001,low_value,216,4,Low Value,8.47
640,2026-04-05,4,49.17,196.68,low_value,148,2,At Risk,20.17
641,2025-12-14,2,53.455,106.91,low_value,260,4,Low Value,5.88
642,2026-07-25,15,185.35333333333332,2780.2999999999997,champion,37,3,Champions,528.2
643,2026-08-08,16,96.56625,1545.06,loyal,23,3,Champions,317.27
644,2026-06-25,5,76.446,382.23,new,67,1,Potential Loyalists,61.47
645,2026-03-19,2,21.195,42.39,low_value,165,4,Low Value,3.95
646,2026-07-31,19,172.43473684210525,3276.2599999999998,champion,31,3,Champions,643.52
647,2026-07-16,8,73.5475,588.38,new,46,1,Potential Loyalists,106.33
648,2026-04-02,1,21.89,21.89,low_value,151,4,Low Value,2.21
649,2026-08-17,24,180.98958333333334,4343.75,champion,14,3,Champions,937.7
650,2026-04-11,8,77.12,616.96,at_risk,142,0,Loyal,65.41
651,2026-04-22,7,40.18142857142857,281.27,low_value,131,2,At Risk,31.7
652,2026-04-29,3,43.20666666666667,129.62,low_value,124,2,At Risk,15.19
653,2026-07-25,9,118.04333333333332,1062.3899999999999,loyal,37,3,Champions,201.83
654,2025-10-24,2,46.525000000000006,93.05000000000001,low_value,311,4,Low Value,3.86
655,2026-05-19,7,88.47428571428573,619.32,at_risk,104,0,Loyal,81.09
656,2026-01-24,7,60.03857142857144,420.27000000000004,low_value,219,2,At Risk,29.05
657,2026-07-01,10,132.971,1329.71,loyal,61,0,Loyal,221.08
658,2026-04-21,7,82.2057142857143,575.44,new,132,0,Loyal,64.49
659,2026-03-17,6,82.53333333333333,495.2,at_risk,167,0,Loyal,45.69
660,2026-07-03,10,108.431,1084.31,loyal,59,0,Loyal,182.3
661,2025-11-24,2,60.455,120.91,low_value,280,4,Low Value,5.95
662,2026-02-12,4,98.7025,394.81,loyal,200,0,Loyal,30.33
663,2026-08-30,7,109.17999999999999,764.26,loyal,1,3,Champions,177.34
664,2026-06-02,10,95.271,952.71,at_risk,90,0,Loyal,134.83
665,2026-02-26,3,27.929999999999996,83.78999999999999,low_value,186,4,Low Value,6.96
666,2026-01-07,5,29.028,145.14,low_value,236,2,At Risk,9.13
667,2025-12-13,2,41.980000000000004,83.96000000000001,low_value,261,4,Low Value,4.6
668,2026-08-09,10,110.78399999999999,1107.84,loyal,22,3,Champions,228.76
669,2026-08-15,13,95.27846153846153,1238.62,at_risk,16,3,Champions,264.43
670,2026-02-11,9,95.90444444444444,863.14,loyal,201,0,Loyal,65.93
671,2026-06-18,9,77.64,698.76,new,74,0,Loyal,108.08
672,2026-01-21,3,37.50333333333334,112.51,low_value,222,4,Low Value,7.65
673,2026-02-08,7,39.96857142857143,279.78000000000003,low_value,204,2,At Risk,21.02
674,2026-06-26,9,73.15666666666667,658.41,new,66,0,Loyal,106.47
675,2026-03-12,5,79.012,395.06,at_risk,172,0,Loyal,35.45
676,2026-06-05,7,58.0,406.0,low_value,87,2,At Risk,58.42
677,2026-07-28,6,85.51166666666667,513.07,new,34,1,Potential Loyalists,99.11
678,2026-06-23,16,105.98625,1695.78,loyal,69,3,Champions,269.69
679,2026-06-04,13,96.96230769230769,1260.51,at_risk,88,0,Loyal,180.39
680,2026-05-31,22,178.04272727272726,3916.94,champion,92,3,Champions,548.22
681,2026-07-31,7,103.92285714285715,727.46,loyal,31,1,Potential Loyalists,142.89
682,2026-08-19,25,187.55759999999998,4688.94,champion,12,3,Champions,1023.53
683,2026-04-04,5,64.298,321.49,new,149,2,At Risk,32.78
684,2026-05-22,7,53.294285714285714,373.06,new,101,2,At Risk,49.67
685,2026-02-26,8,105.175,841.4,at_risk,186,0,Loyal,69.86
686,2026-05-22,9,90.54333333333334,814.89,at_risk,101,0,Loyal,108.49
687,2026-02-03,4,61.075,244.3,low_value,209,2,At Risk,17.85
688,2025-07-18,1,50.12,50.12,low_value,409,4,Low Value,1.21
689,2026-06-03,5,76.062,380.31,new,89,0,Loyal,54.12
690,2026-06-17,17,93.8664705882353,1595.73,loyal,75,0,Loyal,245.46
691,2025-07-19,1,45.26,45.26,low_value,408,4,Low Value,1.09
692,2026-04-23,10,109.88,1098.8,loyal,130,0,Loyal,124.52
693,2026-05-07,7,105.64999999999999,739.55,at_risk,116,0,Loyal,90.59
694,2026-04-06,4,32.585,130.34,low_value,147,2,At Risk,13.44
695,2026-04-07,7,69.23857142857142,484.66999999999996,new,146,0,Loyal,50.25
696,2026-05-06,3,41.723333333333336,125.17,low_value,117,2,At Risk,15.25
697,2026-05-28,6,61.98,371.88,new,95,2,At Risk,51.19
698,2026-03-03,4,40.61,162.44,low_value,181,2,At Risk,13.87
699,2026-08-08,14,115.21714285714286,1613.04,loyal,23,3,Champions,331.23
700,2026-06-07,9,116.22999999999999,1046.07,loyal,85,0,Loyal,152.21
701,2026-02-17,3,66.20333333333333,198.61,at_risk,195,2,At Risk,15.69
702,2026-08-19,14,108.04642857142858,1512.65,loyal,12,3,Champions,330.19
703,2026-01-29,2,32.575,65.15,low_value,214,4,Low Value,4.63
704,2026-06-07,10,112.492,1124.92,loyal,85,0,Loyal,163.69
705,2026-03-22,8,55.175000000000004,441.40000000000003,new,162,2,At Risk,41.87
706,2026-07-29,5,44.209999999999994,221.04999999999998,low_value,33,1,Potential Loyalists,42.94
707,2026-02-17,6,45.875,275.25,low_value,195,2,At Risk,21.74
708,2025-12-27,5,111.742,558.71,at_risk,247,0,Loyal,33.05
709,2026-03-06,3,78.14333333333333,234.43,new,178,2,At Risk,20.35
710,2026-02-14,6,56.47,338.82,low_value,198,2,At Risk,26.32
